Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2002,2002,tonnes,2490,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2003,2003,tonnes,2490,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2004,2004,tonnes,2490,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2005,2005,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2006,2006,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2007,2007,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2008,2008,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2009,2009,tonnes,2510,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2010,2010,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2011,2011,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2012,2012,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2013,2013,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2014,2014,tonnes,2500.22,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2015,2015,tonnes,2523.84,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2016,2016,tonnes,2547.83,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2017,2017,tonnes,2570.76,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2018,2018,tonnes,2523.22,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2019,2019,tonnes,2519.64,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2020,2020,tonnes,2520.97,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2960.01,Beeswax,2021,2021,tonnes,2522.3,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1991,1991,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1992,1992,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1993,1993,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1994,1994,tonnes,50,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1995,1995,tonnes,56.94,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1996,1996,tonnes,58.56,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1997,1997,tonnes,60.94,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1998,1998,tonnes,27.17,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",1999,1999,tonnes,30.49,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2000,2000,tonnes,40,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2001,2001,tonnes,120,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2002,2002,tonnes,160,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2003,2003,tonnes,250,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2004,2004,tonnes,500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2005,2005,tonnes,1000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2006,2006,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2007,2007,tonnes,2500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2008,2008,tonnes,2884.64,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2009,2009,tonnes,1844.31,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2010,2010,tonnes,958.55,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2011,2011,tonnes,1249,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2012,2012,tonnes,1781,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2013,2013,tonnes,1412,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2014,2014,tonnes,1259.2,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2015,2015,tonnes,1462.15,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2016,2016,tonnes,1546.93,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2017,2017,tonnes,1507.99,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2018,2018,tonnes,1184,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2019,2019,tonnes,1254.57,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2020,2020,tonnes,3335.98,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1243,"Broad beans and horse beans, green",2021,2021,tonnes,3057.56,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1961,1961,tonnes,5182,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1962,1962,tonnes,5588,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1963,1963,tonnes,5479,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1964,1964,tonnes,4844,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1965,1965,tonnes,3914,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1966,1966,tonnes,4719,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1967,1967,tonnes,4182,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1968,1968,tonnes,5331,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1969,1969,tonnes,5500,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1970,1970,tonnes,4573,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1971,1971,tonnes,3472,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1972,1972,tonnes,4836,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1973,1973,tonnes,4713,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1974,1974,tonnes,3706,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1975,1975,tonnes,3695,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1976,1976,tonnes,2448,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1977,1977,tonnes,3542,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1978,1978,tonnes,3021,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1979,1979,tonnes,2513,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1980,1980,tonnes,1850,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1981,1981,tonnes,2329,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1982,1982,tonnes,2660,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1983,1983,tonnes,3171,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1984,1984,tonnes,2001,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1985,1985,tonnes,2924,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1986,1986,tonnes,3377,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1987,1987,tonnes,3557,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1988,1988,tonnes,3133,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1989,1989,tonnes,3139,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1990,1990,tonnes,3410,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1991,1991,tonnes,2609,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1992,1992,tonnes,2360,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1993,1993,tonnes,1794,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1994,1994,tonnes,1809,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1995,1995,tonnes,2351,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1996,1996,tonnes,1747,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1997,1997,tonnes,1710,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1998,1998,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,1999,1999,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2000,2000,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2001,2001,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2002,2002,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2003,2003,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2004,2004,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2005,2005,tonnes,1750,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2006,2006,tonnes,9348,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2007,2007,tonnes,16948,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2008,2008,tonnes,13300,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2009,2009,tonnes,13300,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2010,2010,tonnes,14150,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2011,2011,tonnes,14630,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2012,2012,tonnes,15500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2013,2013,tonnes,15000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2014,2014,tonnes,15036.56,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2015,2015,tonnes,14100.71,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2016,2016,tonnes,16782.2,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2017,2017,tonnes,14761.24,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2018,2018,tonnes,15834.67,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2019,2019,tonnes,16830.45,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22241.01,Butter of cow milk,2020,2020,tonnes,16791.61,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2010,2010,tonnes,0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2011,2011,tonnes,0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2012,2012,tonnes,0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2013,2013,tonnes,0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2014,2014,tonnes,1801.86,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2015,2015,tonnes,1705.77,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2016,2016,tonnes,2012.04,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2017,2017,tonnes,1775.89,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2018,2018,tonnes,1940.21,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2019,2019,tonnes,2071.86,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22230.04,"Buttermilk, dry",2020,2020,tonnes,2067.3,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1212,Cabbages,1991,1991,tonnes,270000,E,Estimated value
